msrp,trading_partner_cn,trading_partner_hk,trading_partner_other_countries,trading_partner_sg,trading_partner_tr,line_count,seized
298.0,0,0,1,0,0,5,1.0
575.0,0,1,0,0,0,33,1.0
1200.0,0,0,0,0,1,10,1.0
97525.0,0,1,0,0,0,3,1.0
730.0,0,0,1,0,0,14,1.0
500.0,0,0,1,0,0,8,1.0
7000.0,0,0,1,0,0,16,1.0
585.0,0,0,1,0,0,14,1.0
2620.0,0,0,1,0,0,10,1.0
2460.0,0,1,0,0,0,8,1.0
8756.0,0,1,0,0,0,2,1.0
4720.0,0,0,1,0,0,39,1.0
280.0,1,0,0,0,0,4,1.0
5280.0,0,0,1,0,0,6,1.0
1150.0,0,0,1,0,0,29,1.0
405.0,1,0,0,0,0,88,1.0
425.0,0,0,1,0,0,25,1.0
1062.0,0,1,0,0,0,6,1.0
23625.0,0,0,0,0,1,9,1.0
83.3,0,0,0,1,0,26,1.0
2450.0,0,0,1,0,0,11,1.0
620.0,0,0,1,0,0,8,1.0
300.0,0,1,0,0,0,10,1.0
24250.0,1,0,0,0,0,1,1.0
18000.0,1,0,0,0,0,4,1.0
1270.0,0,1,0,0,0,108,1.0
1250.0,1,0,0,0,0,1,1.0
925.0,1,0,0,0,0,1,1.0
90.0,0,0,1,0,0,102,1.0
400.0,1,0,0,0,0,8,1.0
2875.0,0,1,0,0,0,2,1.0
80.0,0,1,0,0,0,8,1.0
1950.0,1,0,0,0,0,21,1.0
24080.0,0,0,1,0,0,8,1.0
3135.0,0,0,1,0,0,1,1.0
120.0,1,0,0,0,0,10,1.0
990.0,0,0,0,0,1,8,1.0
1494.0,0,0,0,0,1,27,1.0
60.0,0,0,1,0,0,5,1.0
21200.0,0,0,1,0,0,1,1.0
435.0,0,0,1,0,0,126,1.0
3500.0,0,0,1,0,0,14,1.0
8550.0,1,0,0,0,0,1,1.0
4500.0,0,0,1,0,0,17,1.0
23800.0,1,0,0,0,0,1,1.0
9200.0,1,0,0,0,0,3,1.0
1500.0,0,0,1,0,0,13,1.0
130.0,0,1,0,0,0,5,1.0
1600.0,1,0,0,0,0,1,1.0
8800.0,0,1,0,0,0,9,1.0
1340.0,0,0,0,0,1,1,1.0
4480.0,0,1,0,0,0,19,1.0
50.0,1,0,0,0,0,4,1.0
48.7,0,0,1,0,0,22,1.0
702.0,1,0,0,0,0,19,1.0
119.98,0,0,1,0,0,78,1.0
28744.0,0,0,1,0,0,6,1.0
14160.0,0,0,0,0,1,12,1.0
25.0,0,1,0,0,0,23,1.0
31390.0,1,0,0,0,0,33,1.0
480.0,0,0,1,0,0,5,1.0
390.0,0,0,1,0,0,19,1.0
75650.0,0,0,1,0,0,3,1.0
3593.0,0,0,1,0,0,2,1.0
255.0,1,0,0,0,0,377,1.0
1680.0,1,0,0,0,0,2,1.0
6320.0,0,1,0,0,0,6,1.0
29880.0,0,0,1,0,0,9,1.0
1.0,0,0,1,0,0,32,1.0
596.0,0,1,0,0,0,3,1.0
430.0,0,0,1,0,0,26,1.0
1.01,0,0,1,0,0,298,1.0
57800.0,0,0,1,0,0,1,1.0
980.0,0,0,0,0,1,25,1.0
1.0,0,0,1,0,0,131,1.0
50302.0,0,0,1,0,0,8,1.0
1000.0,1,0,0,0,0,98,1.0
570.0,1,0,0,0,0,3,1.0
440.0,0,1,0,0,0,1,1.0
21350.0,0,0,0,0,1,3,1.0
210.0,0,0,1,0,0,3,1.0
190.0,1,0,0,0,0,377,1.0
495.0,0,0,1,0,0,4,1.0
2440.0,0,0,1,0,0,27,1.0
450.0,0,1,0,0,0,12,1.0
1250.0,1,0,0,0,0,1,1.0
1400.0,0,0,1,0,0,9,1.0
136800.0,0,1,0,0,0,1,1.0
9150.0,0,0,1,0,0,1,1.0
17400.0,0,0,1,0,0,5,1.0
3200.0,0,0,0,1,0,11,1.0
780.0,0,0,0,0,1,23,1.0
730.0,0,1,0,0,0,2,1.0
800.0,0,1,0,0,0,5,1.0
1076.0,1,0,0,0,0,1,1.0
42297.18,0,1,0,0,0,2,1.0
1590.0,0,1,0,0,0,9,1.0
120.0,0,0,1,0,0,19,1.0
89300.0,1,0,0,0,0,1,1.0
8790.0,0,1,0,0,0,5,1.0
1080.0,0,1,0,0,0,10,1.0
1490.0,0,0,1,0,0,9,1.0
780.0,0,0,1,0,0,30,1.0
1555.0,0,1,0,0,0,1,1.0
210.0,0,0,1,0,0,8,1.0
30.0,1,0,0,0,0,11,1.0
13.0,1,0,0,0,0,9,1.0
2100.0,1,0,0,0,0,20,1.0
4750.0,0,1,0,0,0,3,1.0
660.0,0,0,1,0,0,4,1.0
2940.0,0,0,1,0,0,10,1.0
36000.0,0,1,0,0,0,3,1.0
400.0,0,1,0,0,0,10,1.0
24100.0,0,1,0,0,0,2,1.0
300.0,0,1,0,0,0,18,1.0
2280.0,0,1,0,0,0,10,1.0
900.0,0,0,1,0,0,22,1.0
9990.0,0,1,0,0,0,33,1.0
540.0,0,0,1,0,0,1,1.0
8010.0,1,0,0,0,0,1,1.0
3450.0,0,0,1,0,0,2,1.0
1350.0,0,0,1,0,0,10,1.0
75.0,1,0,0,0,0,14,1.0
3600.0,1,0,0,0,0,1,1.0
19760.0,0,0,1,0,0,17,1.0
300.0,0,1,0,0,0,9,1.0
90.0,0,0,0,0,1,90,1.0
1340.0,1,0,0,0,0,1,1.0
9900.0,1,0,0,0,0,2,1.0
306.68,1,0,0,0,0,90,1.0
7500.0,0,0,0,0,1,8,1.0
3000.0,1,0,0,0,0,1,1.0
14850.0,1,0,0,0,0,241,1.0
950.0,0,0,0,0,1,7,1.0
1380.0,1,0,0,0,0,111,1.0
5525.0,0,0,0,0,1,26,1.0
730.0,0,0,1,0,0,12,1.0
700.0,0,0,1,0,0,23,1.0
4800.0,1,0,0,0,0,178,1.0
214.0,1,0,0,0,0,127,1.0
4800.0,1,0,0,0,0,13,1.0
144000.0,1,0,0,0,0,3,1.0
19900.0,0,1,0,0,0,1,1.0
13650.0,0,1,0,0,0,4,1.0
15445.05,1,0,0,0,0,1,1.0
196.0,1,0,0,0,0,1,1.0
750.0,0,1,0,0,0,4,1.0
1340.0,0,0,0,0,1,15,1.0
1980.0,0,0,1,0,0,12,1.0
6400.0,0,0,1,0,0,54,1.0
7199.0,0,1,0,0,0,2,1.0
8850.0,1,0,0,0,0,16,1.0
1520.0,0,0,1,0,0,16,1.0
9900.0,1,0,0,0,0,12,1.0
50314.83,1,0,0,0,0,8,1.0
600.0,0,1,0,0,0,17,1.0
900.0,0,0,1,0,0,15,1.0
510.0,0,1,0,0,0,5,1.0
7150.0,0,0,1,0,0,5,1.0
105.0,1,0,0,0,0,10,1.0
2625.0,0,0,0,0,1,18,1.0
196.0,1,0,0,0,0,1,1.0
27750.0,1,0,0,0,0,8,1.0
7470.0,0,1,0,0,0,3,1.0
262.5,0,0,0,0,1,22,1.0
3080.0,0,0,0,0,1,7,1.0
295.0,0,0,1,0,0,21,1.0
3800.0,0,0,1,0,0,8,1.0
56250.0,1,0,0,0,0,1,1.0
200.0,0,0,0,0,1,24,1.0
122.0,1,0,0,0,0,6,1.0
960.0,0,1,0,0,0,5,1.0
34200.0,1,0,0,0,0,3,1.0
64666.8,1,0,0,0,0,4,1.0
1800.0,0,1,0,0,0,3,1.0
1999.5,0,1,0,0,0,1,1.0
11940.0,0,0,1,0,0,81,1.0
3599.0,1,0,0,0,0,1,1.0
897800.0,0,1,0,0,0,28,1.0
979.86,0,1,0,0,0,1,1.0
3600.0,0,1,0,0,0,8,1.0
180.0,0,1,0,0,0,7,1.0
200.0,1,0,0,0,0,2,1.0
1748.75,1,0,0,0,0,75,1.0
750.0,1,0,0,0,0,110,1.0
20.0,0,0,1,0,0,1,1.0
4160.0,0,0,1,0,0,12,1.0
1700.0,0,1,0,0,0,5,1.0
6248.75,0,1,0,0,0,4,1.0
6200.0,1,0,0,0,0,2,1.0
330.0,0,0,1,0,0,6,1.0
48300.0,1,0,0,0,0,1,1.0
4218.0,1,0,0,0,0,27,1.0
675.0,0,0,1,0,0,126,1.0
1125.0,0,0,1,0,0,8,1.0
224.95,1,0,0,0,0,1,1.0
9900.0,1,0,0,0,0,8,1.0
3593.0,0,1,0,0,0,3,1.0
125.0,0,1,0,0,0,8,1.0
995.0,0,0,1,0,0,7,1.0
287.28,1,0,0,0,0,1,1.0
495.0,0,0,0,0,1,2,1.0
26400.0,1,0,0,0,0,12,1.0
30.0,1,0,0,0,0,3,1.0
3300.0,0,0,1,0,0,29,1.0
25398.0,0,1,0,0,0,1,1.0
2400.0,0,0,1,0,0,1,1.0
1380.0,0,1,0,0,0,4,1.0
1300.0,0,0,1,0,0,740,1.0
22330.0,0,0,1,0,0,4,1.0
435.0,0,0,1,0,0,1,1.0
1600.0,1,0,0,0,0,3,1.0
250.0,0,0,0,0,1,36,1.0
1800.0,0,0,1,0,0,3,1.0
135.0,0,1,0,0,0,6,1.0
1260.0,0,1,0,0,0,15,1.0
36650.0,0,0,1,0,0,1,1.0
1485.0,0,0,1,0,0,20,1.0
4300.0,0,1,0,0,0,3,1.0
930.0,0,0,1,0,0,10,1.0
114.0,0,0,1,0,0,53,1.0
450.0,1,0,0,0,0,30,1.0
5950.0,0,1,0,0,0,2,1.0
750.0,0,0,0,0,1,22,1.0
2085.0,0,0,0,0,1,7,1.0
8500.0,0,0,0,0,1,8,1.0
25500.0,1,0,0,0,0,1,1.0
148000.0,0,0,1,0,0,1,1.0
1.0,0,0,1,0,0,1,1.0
1770.0,0,0,0,1,0,1,1.0
12450.0,0,1,0,0,0,1,1.0
3486.0,1,0,0,0,0,1,1.0
1100.0,1,0,0,0,0,2,1.0
41250.0,1,0,0,0,0,97,1.0
2000.0,0,0,0,0,1,19,1.0
790.0,0,1,0,0,0,17,1.0
195.0,0,1,0,0,0,8,1.0
3050.0,0,1,0,0,0,207,1.0
11000.0,1,0,0,0,0,9,1.0
1.0,0,1,0,0,0,68,1.0
257651.0,1,0,0,0,0,2,1.0
2400.0,0,1,0,0,0,16,1.0
40192.5,1,0,0,0,0,3,1.0
895.0,0,0,1,0,0,1,1.0
400.0,1,0,0,0,0,107,1.0
4950.0,0,0,1,0,0,9,1.0
652.0,0,0,1,0,0,2,1.0
690.0,1,0,0,0,0,4,1.0
21691.6,1,0,0,0,0,6,1.0
1500.0,0,0,1,0,0,12,1.0
890.0,0,0,1,0,0,25,1.0
1150.0,0,0,1,0,0,740,1.0
200.0,0,0,1,0,0,12,1.0
4700.0,0,0,1,0,0,31,1.0
36650.0,0,0,1,0,0,2,1.0
995.0,1,0,0,0,0,1,1.0
2850.0,0,0,0,0,1,34,1.0
3400.0,0,0,1,0,0,2,1.0
16975.0,0,0,1,0,0,39,1.0
10990.0,0,1,0,0,0,2,1.0
1015.0,0,0,1,0,0,10,1.0
16875.0,0,0,1,0,0,3,1.0
75000.0,1,0,0,0,0,34,1.0
747.0,1,0,0,0,0,16,1.0
213.3,0,0,1,0,0,2,1.0
2445240.0,1,0,0,0,0,9,1.0
460.0,0,0,1,0,0,25,1.0
3325.0,0,1,0,0,0,5,1.0
2025.0,0,0,1,0,0,8,1.0
8910.0,0,1,0,0,0,14,1.0
450.0,0,1,0,0,0,4,1.0
49.99,1,0,0,0,0,6,1.0
70.0,0,0,1,0,0,1,1.0
23400.0,0,1,0,0,0,8,1.0
200.0,1,0,0,0,0,1,1.0
2490.0,0,0,1,0,0,9,1.0
2680.0,1,0,0,0,0,1,1.0
3100.0,0,1,0,0,0,6,1.0
2025.0,1,0,0,0,0,241,1.0
355.0,0,0,1,0,0,50,1.0
6120.0,1,0,0,0,0,1,1.0
14300.0,1,0,0,0,0,1,1.0
150.0,0,1,0,0,0,183,1.0
945.0,0,0,0,0,1,23,1.0
20000.0,1,0,0,0,0,10,1.0
940.0,0,0,1,0,0,21,1.0
12500.0,1,0,0,0,0,79,1.0
39523.0,1,0,0,0,0,1,1.0
1390.0,1,0,0,0,0,2,1.0
15996.0,0,1,0,0,0,1,1.0
39600.0,1,0,0,0,0,19,1.0
4170.0,0,0,0,0,1,10,1.0
3150.0,1,0,0,0,0,10,1.0
240.0,0,1,0,0,0,17,1.0
3925.0,0,0,1,0,0,26,1.0
815.0,1,0,0,0,0,13,1.0
15210.0,0,0,1,0,0,271,1.0
490.0,0,0,1,0,0,11,1.0
995.0,0,0,1,0,0,1,1.0
1240.0,0,0,1,0,0,9,1.0
98435.0,1,0,0,0,0,4,1.0
1395.0,0,0,0,0,0,1,1.0
195.0,1,0,0,0,0,35,1.0
14100.0,0,0,0,0,1,23,1.0
28420.0,0,0,1,0,0,11,1.0
475.0,0,0,0,0,1,12,1.0
7500.0,0,0,1,0,0,740,1.0
100.0,0,0,1,0,0,1,1.0
200.0,1,0,0,0,0,3,1.0
325.0,1,0,0,0,0,13,1.0
3150.0,0,1,0,0,0,5,1.0
2120.0,0,0,0,0,1,10,1.0
1500.0,1,0,0,0,0,35,1.0
2175.0,0,0,1,0,0,6,1.0
9000.0,1,0,0,0,0,101,1.0
650.0,0,0,0,0,1,9,1.0
2400.0,0,0,1,0,0,26,1.0
1200.0,0,0,0,0,0,10,1.0
25.0,0,0,0,0,0,8,1.0
70.0,0,0,1,0,0,10,1.0
2670.0,0,0,0,0,1,26,1.0
18720.0,1,0,0,0,0,1,1.0
3100.0,1,0,0,0,0,11,1.0
1440.0,0,1,0,0,0,2,1.0
75.0,0,0,0,1,0,2,1.0
390.0,1,0,0,0,0,1,1.0
79599.0,1,0,0,0,0,2,1.0
11040.0,0,1,0,0,0,1,1.0
18000.0,0,0,0,0,1,20,1.0
55.0,1,0,0,0,0,7,1.0
370.0,0,1,0,0,0,3,1.0
200.0,0,1,0,0,0,10,1.0
80.0,0,0,1,0,0,53,1.0
950.0,0,0,0,0,1,80,1.0
8800.0,0,1,0,0,0,1,1.0
79.99,1,0,0,0,0,10,1.0
5850.0,0,0,1,0,0,8,1.0
4150.0,0,1,0,0,0,5,1.0
1.0,1,0,0,0,0,212,1.0
370.0,1,0,0,0,0,7,1.0
1690.0,0,0,1,0,0,14,1.0
23970.0,0,1,0,0,0,7,1.0
1500.0,0,0,1,0,0,54,1.0
2390.0,0,0,1,0,0,1,1.0
375.0,0,0,1,0,0,4,1.0
110400.0,1,0,0,0,0,250,1.0
1600.0,1,0,0,0,0,1,1.0
65554.0,1,0,0,0,0,3,1.0
1100.0,0,0,1,0,0,9,1.0
900.0,0,1,0,0,0,1,1.0
3800.0,0,0,1,0,0,8,1.0
536.0,0,0,1,0,0,13,1.0
94.9,0,1,0,0,0,3,1.0
788.0,1,0,0,0,0,10,1.0
19800.0,0,0,1,0,0,6,1.0
450000.0,1,0,0,0,0,10,1.0
2600.0,0,1,0,0,0,22,1.0
375.0,0,1,0,0,0,7,1.0
10500.0,0,0,1,0,0,15,1.0
60.0,0,1,0,0,0,2,1.0
43600.0,0,0,1,0,0,16,1.0
36950.0,1,0,0,0,0,1,1.0
7400.0,0,0,1,0,0,1,1.0
210.0,1,0,0,0,0,2,1.0
1500.0,0,0,1,0,0,9,1.0
430.0,1,0,0,0,0,3,1.0
900.0,0,0,1,0,0,3,1.0
7900.0,0,0,1,0,0,19,1.0
3530.0,0,1,0,0,0,15,1.0
39.68,1,0,0,0,0,1,1.0
3200.0,1,0,0,0,0,218,1.0
698.0,0,0,1,0,0,47,1.0
4900.0,0,0,0,0,1,4,1.0
1488.0,0,0,1,0,0,10,1.0
23400.0,0,1,0,0,0,1,1.0
1450.0,0,1,0,0,0,31,1.0
207900.0,1,0,0,0,0,8,1.0
15300.0,1,0,0,0,0,12,1.0
27.0,0,0,0,1,0,2,1.0
129220.0,1,0,0,0,0,1,1.0
2490.0,0,1,0,0,0,1,1.0
1940.0,1,0,0,0,0,4,1.0
890.0,0,1,0,0,0,3,1.0
14880.0,1,0,0,0,0,9,1.0
349.0,1,0,0,0,0,24,1.0
890.0,0,0,0,0,1,2,1.0
12579.0,1,0,0,0,0,118,1.0
10500.0,0,0,1,0,0,22,1.0
560.0,1,0,0,0,0,1,1.0
630.0,0,1,0,0,0,4,1.0
46935.0,1,0,0,0,0,26,1.0
34050.0,1,0,0,0,0,1,1.0
470.0,1,0,0,0,0,7,1.0
700.0,1,0,0,0,0,18,1.0
10280.0,1,0,0,0,0,9,1.0
1880.0,0,0,1,0,0,7,1.0
45.0,0,0,0,0,1,8,1.0
975.0,0,0,0,0,1,15,1.0
3300.0,0,0,0,0,1,15,1.0
895.0,0,0,0,0,1,63,1.0
3990.0,0,0,0,0,1,9,1.0
7350.0,0,1,0,0,0,5,1.0
800.0,0,0,0,0,1,58,1.0
88500.0,0,1,0,0,0,1,1.0
59675.0,1,0,0,0,0,1,1.0
675.0,0,0,1,0,0,31,1.0
10860.0,1,0,0,0,0,5,1.0
1000.0,1,0,0,0,0,179,1.0
14550.0,0,0,1,0,0,68,1.0
16500.0,1,0,0,0,0,7,1.0
1240.0,0,0,1,0,0,2,1.0
500.0,0,0,0,0,1,7,1.0
6555.0,0,0,1,0,0,15,1.0
3100.0,0,0,0,0,1,23,1.0
28.0,1,0,0,0,0,6,1.0
28212.24,1,0,0,0,0,4,1.0
480.0,1,0,0,0,0,1,1.0
18900.0,0,0,1,0,0,9,1.0
11600.0,0,0,1,0,0,14,1.0
450.0,0,0,0,0,1,28,1.0
220.0,0,0,1,0,0,39,1.0
4040.0,0,1,0,0,0,34,1.0
1790.0,0,0,1,0,0,11,1.0
39601.0,0,1,0,0,0,1,1.0
27900.0,0,1,0,0,0,8,1.0
12001.65,0,1,0,0,0,4,1.0
245.0,0,1,0,0,0,10,1.0
1625.0,0,1,0,0,0,9,1.0
130.0,1,0,0,0,0,1,1.0
1149.0,1,0,0,0,0,1,1.0
165516.0,1,0,0,0,0,2,1.0
6900.0,0,0,1,0,0,14,1.0
1410.0,1,0,0,0,0,47,1.0
6304.0,0,0,1,0,0,14,1.0
12000.0,1,0,0,0,0,3,1.0
3700.0,0,0,1,0,0,15,1.0
36250.0,1,0,0,0,0,50,1.0
1100.0,1,0,0,0,0,3,1.0
2200.0,1,0,0,0,0,5,1.0
2400.0,0,1,0,0,0,64,1.0
15290.0,0,1,0,0,0,9,1.0
4180.0,0,0,1,0,0,17,1.0
3750.0,0,0,0,0,1,8,1.0
790.0,0,0,1,0,0,19,1.0
17007.9,1,0,0,0,0,1,1.0
1210.0,1,0,0,0,0,6,1.0
11940.0,0,0,1,0,0,8,1.0
494900.0,0,0,1,0,0,14,1.0
4200.0,1,0,0,0,0,2,1.0
165.0,1,0,0,0,0,1,1.0
223000.0,0,0,1,0,0,5,1.0
625.0,0,0,1,0,0,14,1.0
4450.0,0,1,0,0,0,34,1.0
404.97,0,1,0,0,0,14,1.0
173800.0,1,0,0,0,0,157,1.0
4680.0,0,0,1,0,0,14,1.0
8200.0,0,0,1,0,0,28,1.0
241200.0,1,0,0,0,0,38,1.0
5420.0,0,0,1,0,0,6,1.0
125.0,0,0,0,1,0,2,1.0
11350.0,1,0,0,0,0,1,1.0
276.0,0,1,0,0,0,8,1.0
4450.0,0,1,0,0,0,5,1.0
2100.0,1,0,0,0,0,29,1.0
1050.0,0,0,1,0,0,84,1.0
490.0,0,0,1,0,0,25,1.0
1092.0,0,1,0,0,0,11,1.0
95.0,0,1,0,0,0,6,1.0
2000.0,0,0,1,0,0,8,1.0
900.0,0,1,0,0,0,16,1.0
375.0,0,0,0,0,1,7,1.0
450.0,0,0,1,0,0,20,1.0
50000.0,1,0,0,0,0,1,1.0
1670.0,0,0,0,0,0,17,1.0
2100.0,0,0,1,0,0,10,1.0
14700.0,1,0,0,0,0,126,1.0
1300.0,0,1,0,0,0,1,1.0
920.0,0,0,1,0,0,7,1.0
1.0,1,0,0,0,0,4,1.0
9212.0,0,1,0,0,0,1,1.0
2999.0,0,1,0,0,0,5,1.0
1899.0,1,0,0,0,0,1,1.0
1300.0,0,0,1,0,0,1,1.0
7190.0,1,0,0,0,0,2,1.0
299040.0,1,0,0,0,0,34,1.0
25120.0,1,0,0,0,0,85,1.0
44.0,0,0,0,0,1,28,1.0
1375.0,0,0,0,0,1,21,1.0
13560.0,0,1,0,0,0,3,1.0
400.0,0,1,0,0,0,3,1.0
885.0,0,0,1,0,0,15,1.0
9860.0,0,1,0,0,0,1,1.0
3200.0,1,0,0,0,0,1,1.0
650.0,0,1,0,0,0,7,1.0
24000.0,1,0,0,0,0,3,1.0
5940.0,1,0,0,0,0,1,1.0
12000.0,1,0,0,0,0,6,1.0
1905.0,0,0,0,0,1,5,1.0
3129.3,0,0,1,0,0,27,1.0
750.0,1,0,0,0,0,3,1.0
365.0,0,1,0,0,0,6,1.0
4292.0,0,0,1,0,0,1,1.0
1575.0,0,0,1,0,0,12,1.0
6090.0,0,0,1,0,0,45,1.0
540.0,1,0,0,0,0,188,1.0
4600.0,1,0,0,0,0,115,1.0
2382.0,0,0,1,0,0,11,1.0
415.0,0,0,1,0,0,17,1.0
200.0,0,0,0,0,1,5,1.0
69.99,1,0,0,0,0,6,1.0
1763.0,0,1,0,0,0,13,1.0
28125.0,1,0,0,0,0,100,1.0
790.0,0,1,0,0,0,8,1.0
890.0,0,0,0,0,1,3,1.0
690.0,0,0,1,0,0,12,1.0
1890.0,0,0,0,0,1,4,1.0
1287.0,1,0,0,0,0,5,1.0
250.0,0,0,0,0,1,25,1.0
200.0,0,1,0,0,0,15,1.0
450.0,0,0,1,0,0,54,1.0
1343.36,0,0,1,0,0,1,1.0
665.0,0,1,0,0,0,2,1.0
470.0,0,0,0,0,1,5,1.0
11350.0,0,0,1,0,0,1,1.0
2100.0,0,1,0,0,0,25,1.0
3520.0,0,0,1,0,0,7,1.0
2745.0,0,1,0,0,0,2,1.0
6360.0,0,1,0,0,0,6,1.0
4750.0,1,0,0,0,0,1,1.0
3000.0,0,1,0,0,0,2,1.0
17990.0,1,0,0,0,0,3,1.0
5400.0,0,0,0,0,1,26,1.0
5140.0,1,0,0,0,0,8,1.0
3950.0,0,0,0,0,1,6,1.0
110.0,0,0,1,0,0,25,1.0
980.0,0,0,1,0,0,9,1.0
5400.0,1,0,0,0,0,1,1.0
432.0,0,1,0,0,0,8,1.0
12250.0,0,0,1,0,0,11,1.0
8600.0,1,0,0,0,0,7,1.0
4710.0,0,0,1,0,0,17,1.0
11.0,0,0,1,0,0,20,1.0
3960.0,0,0,1,0,0,4,1.0
145.0,0,0,1,0,0,20,1.0
549.0,0,1,0,0,0,16,1.0
2880.0,0,0,1,0,0,18,1.0
280.0,1,0,0,0,0,118,1.0
84000.0,0,0,1,0,0,18,1.0
5600.0,0,0,1,0,0,9,1.0
15600.0,0,1,0,0,0,2,1.0
1.0,1,0,0,0,0,277,1.0
55000.0,0,0,1,0,0,4,1.0
3150.0,0,0,1,0,0,4,1.0
1680.0,1,0,0,0,0,28,1.0
1980.0,0,0,1,0,0,2,1.0
1370.84,0,1,0,0,0,7,1.0
720.0,0,0,1,0,0,29,1.0
1.01,1,0,0,0,0,234,1.0
3500.0,1,0,0,0,0,153,1.0
15930.0,0,1,0,0,0,1,1.0
13.0,0,0,0,0,1,12,1.0
2400.0,0,1,0,0,0,2,1.0
540.0,0,1,0,0,0,2,1.0
33.8,0,0,1,0,0,31,1.0
1950.0,1,0,0,0,0,9,1.0
1500.0,1,0,0,0,0,7,1.0
99.0,1,0,0,0,0,6,1.0
500.0,0,1,0,0,0,8,1.0
79.8,0,0,1,0,0,24,1.0
780.0,0,0,1,0,0,14,1.0
100.0,1,0,0,0,0,7,1.0
17400.0,1,0,0,0,0,1,1.0
56250.0,0,0,1,0,0,1,1.0
1075.0,0,0,1,0,0,18,1.0
88.0,1,0,0,0,0,1,1.0
1798.0,0,0,1,0,0,22,1.0
1974.0,1,0,0,0,0,1,1.0
1200.0,0,0,1,0,0,25,1.0
1875.0,0,0,0,0,1,27,1.0
2473.0,0,0,1,0,0,16,1.0
255.0,0,1,0,0,0,32,1.0
13860.0,0,1,0,0,0,6,1.0
4125.0,0,0,1,0,0,13,1.0
31550.0,0,1,0,0,0,3,1.0
600.0,1,0,0,0,0,1,1.0
590.0,0,1,0,0,0,1,1.0
3593.0,0,0,1,0,0,8,1.0
6240.0,0,0,0,1,0,16,1.0
995.0,1,0,0,0,0,37,1.0
990.0,0,1,0,0,0,2,1.0
1100.0,0,0,1,0,0,8,1.0
1950.0,0,0,1,0,0,6,1.0
210.0,0,0,1,0,0,71,1.0
12640.0,1,0,0,0,0,88,1.0
1024.0,0,0,1,0,0,4,1.0
1530.0,0,0,1,0,0,740,1.0
2350.0,0,0,1,0,0,8,1.0
1600.0,1,0,0,0,0,4,1.0
160.0,1,0,0,0,0,3,1.0
5100.0,0,0,1,0,0,12,1.0
3540.0,0,0,1,0,0,5,1.0
4400.0,0,1,0,0,0,10,1.0
9600.0,1,0,0,0,0,6,1.0
735.0,0,1,0,0,0,8,1.0
747.0,1,0,0,0,0,2,1.0
2250.0,0,0,0,0,0,1,1.0
820.0,0,0,1,0,0,105,1.0
3160.0,0,0,1,0,0,24,1.0
12550.0,0,0,1,0,0,4,1.0
2860.0,0,0,1,0,0,2,1.0
1350.0,0,1,0,0,0,6,1.0
1.0,1,0,0,0,0,128,1.0
56.7,1,0,0,0,0,10,1.0
9000.0,0,0,0,0,1,21,1.0
3610.0,1,0,0,0,0,2,1.0
318.0,0,0,0,0,1,1,1.0
3900.0,0,0,0,0,1,23,1.0
900.0,0,0,0,0,1,10,1.0
2785.0,0,0,1,0,0,1,1.0
320.0,0,0,0,0,1,6,1.0
610.0,0,1,0,0,0,5,1.0
120.0,1,0,0,0,0,1,1.0
1380.0,0,1,0,0,0,4,1.0
90450.0,1,0,0,0,0,35,1.0
490.0,0,0,1,0,0,10,1.0
49.99,0,0,1,0,0,23,1.0
500.0,0,0,1,0,0,438,1.0
250.0,0,0,1,0,0,18,1.0
3200.0,0,0,0,0,1,49,1.0
4160.0,0,1,0,0,0,2,1.0
86900.0,0,0,1,0,0,10,1.0
60.0,1,0,0,0,0,2,1.0
5900.0,0,0,1,0,0,6,1.0
840.0,0,0,0,0,1,6,1.0
74000.0,1,0,0,0,0,80,1.0
7500.0,1,0,0,0,0,1,1.0
1.0,0,0,1,0,0,203,1.0
297500.0,1,0,0,0,0,135,1.0
4000.0,1,0,0,0,0,3,1.0
114123.0,1,0,0,0,0,22,1.0
1725.0,1,0,0,0,0,29,1.0
6490.0,1,0,0,0,0,218,1.0
14060.0,0,0,1,0,0,1,1.0
2020.0,1,0,0,0,0,16,1.0
420.0,0,0,1,0,0,15,1.0
150.0,1,0,0,0,0,4,1.0
2520.0,0,0,1,0,0,11,1.0
7350.0,0,0,1,0,0,8,1.0
300.0,0,0,1,0,0,8,1.0
1765.0,1,0,0,0,0,276,1.0
1125.0,1,0,0,0,0,108,1.0
6816.0,0,0,1,0,0,1,1.0
5900.0,0,0,1,0,0,129,1.0
360.0,0,0,1,0,0,9,1.0
2100.0,0,1,0,0,0,8,1.0
1790.0,0,0,1,0,0,4,1.0
700.0,0,1,0,0,0,5,1.0
11925.0,1,0,0,0,0,42,1.0
55.0,0,0,1,0,0,26,1.0
20696.55,0,1,0,0,0,1,1.0
2159.0,1,0,0,0,0,1,1.0
3200.0,0,0,1,0,0,9,1.0
1900.0,0,0,1,0,0,132,1.0
3980.0,0,0,1,0,0,29,1.0
110.0,1,0,0,0,0,1,1.0
1598.0,0,1,0,0,0,4,1.0
14600.0,0,0,1,0,0,40,1.0
1100.0,0,0,0,0,1,8,1.0
1.01,1,0,0,0,0,161,1.0
6030.0,0,0,1,0,0,6,1.0
124200.0,0,1,0,0,0,2,1.0
13250.0,0,0,0,0,1,1,1.0
98000.0,0,0,1,0,0,4,1.0
350.0,1,0,0,0,0,6,1.0
44220.0,1,0,0,0,0,6,1.0
